index,LotArea,StreetP,StreetG,UtilitiesALL,UtilitiesNSW,OQualPO,OQualFA,OQualTA,OQualGD,OQualEX,YearBuilt,TotalBsmtSF,Bathrooms,HeatingWall,HeatingOthw,HeatingGrav,HeatingGasW,HeatingGasA,HeatingFloor,CentralAir,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQualPO,KitchenQualFA,KitchenQualTA,KitchenQualGD,KitchenQualEX,Fireplaces,GarageArea,PavedDrive,PoolArea,PavedDriveP,PavedDrive1,Fence,SalePrice
871,8750,1,0,1,0,0,0,1,0,0,1998,804,3,0,0,0,0,1,0,1,1682,3,1,0,0,0,1,0,0,523,0,0,0,1,0,200500
872,8892,1,0,1,0,0,0,0,1,0,1953,105,1,0,0,0,0,1,0,1,910,3,1,0,0,0,1,0,0,414,0,0,0,1,1,116000
873,12144,1,0,1,0,0,0,0,1,0,1949,832,1,0,0,0,0,1,0,1,1268,3,1,0,0,1,0,0,1,288,0,0,0,1,0,133000
874,5720,1,0,1,0,0,0,0,1,0,1941,676,2,0,0,0,0,1,0,1,1131,3,1,0,0,1,0,0,0,200,0,0,0,1,0,66500
875,9000,1,0,1,0,0,0,1,0,0,2007,1184,3,0,0,0,0,1,0,1,2610,4,1,0,0,0,0,1,1,550,0,0,0,1,0,303477
876,25286,1,0,1,0,0,0,1,0,0,1963,1064,1,0,0,0,0,1,0,1,1040,3,1,0,0,1,0,0,0,648,0,0,0,1,0,132250
877,8834,1,0,1,0,0,0,1,0,0,2004,1462,3,0,0,0,0,1,0,1,2224,4,1,0,0,0,0,1,1,738,0,0,0,1,0,350000
878,11782,1,0,1,0,0,0,0,1,0,1961,1109,1,0,0,0,0,1,0,1,1155,3,1,0,0,0,1,0,0,576,0,0,0,1,1,148000
879,7000,1,0,1,0,0,0,0,0,1,1978,864,1,0,0,0,0,1,0,1,864,3,1,0,0,1,0,0,0,336,0,0,0,1,1,136500
880,7024,1,0,1,0,0,0,1,0,0,2005,1090,2,0,0,0,0,1,0,1,1090,2,1,0,0,1,0,0,0,450,0,0,0,1,0,157000
881,13758,1,0,1,0,0,0,1,0,0,1990,1156,3,0,0,0,0,1,0,1,1717,3,1,0,0,0,1,0,1,400,0,0,0,1,0,187500
882,9636,1,0,1,0,0,0,1,0,0,1992,808,3,0,0,0,0,1,0,1,1593,3,1,0,0,1,0,0,1,389,0,0,0,1,1,178000
883,6204,1,0,1,0,0,0,1,0,0,1912,795,1,0,0,0,0,1,0,0,2230,5,1,0,0,1,0,0,0,440,0,0,0,1,0,118500
884,7150,1,0,1,0,0,0,1,0,0,1967,892,1,0,0,0,0,1,0,1,892,3,1,0,0,1,0,0,0,288,0,0,0,1,1,100000
885,5119,1,0,1,0,0,0,1,0,0,1999,1698,2,0,0,0,0,1,0,1,1709,2,1,0,0,0,1,0,1,506,0,0,0,1,0,328900
886,8393,1,0,1,0,0,0,1,0,0,1959,1626,2,0,0,0,0,1,0,1,1712,4,2,0,0,1,0,0,0,588,0,0,0,1,0,145000
887,16466,1,0,1,0,0,0,0,1,0,1955,816,2,0,0,0,0,1,0,1,1393,3,1,0,0,1,0,0,0,300,0,0,0,1,0,135500
888,15865,1,0,1,0,0,0,0,1,0,1970,2217,2,0,0,0,0,1,0,1,2217,4,1,0,0,0,1,0,1,621,0,0,0,1,0,268000
889,12160,1,0,1,0,0,0,1,0,0,1953,1505,1,0,0,0,0,1,0,1,1505,2,1,0,0,1,0,0,1,505,0,0,0,1,0,149500
890,8064,1,0,1,0,0,0,0,1,0,1949,672,1,0,0,0,0,1,0,1,924,3,1,0,0,1,0,0,1,576,0,0,0,1,1,122900
891,11184,1,0,1,0,0,0,1,0,0,1978,918,3,0,0,0,0,1,0,1,1683,3,1,0,0,1,0,0,1,440,0,0,0,1,0,172500
892,8414,1,0,1,0,0,0,0,0,1,1963,1059,1,0,0,0,0,1,0,1,1068,3,1,0,0,1,0,0,0,264,0,0,0,1,1,154500
893,13284,1,0,1,0,0,0,1,0,0,1954,1383,1,0,0,0,0,1,0,1,1383,3,1,0,0,1,0,0,1,354,0,0,0,1,1,165000
894,7018,1,0,1,0,0,0,1,0,0,1979,0,2,0,0,0,0,1,0,1,1535,4,2,0,0,1,0,0,0,400,0,0,0,1,0,118858
895,7056,1,0,1,0,0,0,1,0,0,1963,780,2,0,0,0,0,1,0,1,1796,4,1,0,0,1,0,0,1,483,0,0,0,1,0,140000
896,8765,1,0,1,0,0,0,0,1,0,1936,951,1,0,0,0,0,1,0,0,951,2,1,0,0,1,0,0,0,327,0,0,0,1,0,106500
897,7018,1,0,1,0,0,0,1,0,0,1979,0,2,0,0,0,0,1,0,1,2240,6,2,0,0,1,0,0,0,528,0,0,0,1,0,142953
898,12919,1,0,1,0,0,0,1,0,0,2009,2330,3,0,0,0,0,1,0,1,2364,2,1,0,0,0,0,1,1,820,0,0,0,1,0,611657
899,6993,1,0,1,0,0,0,0,1,0,1961,912,1,0,0,0,0,1,0,1,1236,3,1,0,0,1,0,0,1,288,0,0,0,1,0,135000
900,7340,1,0,1,0,0,0,0,1,0,1971,858,1,0,0,0,0,1,0,1,858,2,1,0,0,1,0,0,0,684,0,0,0,1,0,110000
901,8712,1,0,1,0,0,0,0,1,0,1957,992,1,0,0,0,0,1,0,1,1306,2,1,0,0,1,0,0,0,756,0,0,0,1,0,153000
902,7875,1,0,1,0,0,0,1,0,0,2003,783,3,0,0,0,0,1,0,1,1509,3,1,0,0,0,1,0,1,393,0,0,0,1,0,180000
903,14859,1,0,1,0,0,0,1,0,0,2006,1670,2,0,0,0,0,1,0,1,1670,3,1,0,0,0,1,0,1,690,0,0,0,1,0,240000
904,6173,1,0,1,0,0,0,0,1,0,1967,876,1,0,0,0,0,1,0,1,902,3,1,0,0,1,0,0,0,288,0,0,0,1,1,125500
905,9920,1,0,1,0,0,0,1,0,0,1954,1056,1,0,0,0,0,1,0,1,1063,3,1,0,0,1,0,0,0,280,0,0,0,1,1,128000
906,13501,1,0,1,0,0,0,1,0,0,2006,1623,2,0,0,0,0,1,0,1,1636,3,1,0,0,0,1,0,1,865,0,0,0,1,0,255000
907,11500,1,0,1,0,0,0,0,1,0,1936,1017,2,0,0,0,0,1,0,1,2057,3,1,0,0,0,1,0,1,180,0,0,0,1,0,250000
908,8885,1,0,1,0,0,0,1,0,0,1983,864,1,0,0,0,0,1,0,1,902,2,1,0,0,1,0,0,0,484,0,0,0,1,1,131000
909,12589,1,0,1,0,0,0,1,0,0,2005,742,3,0,0,0,0,1,0,1,1484,3,1,0,0,0,1,0,1,390,0,0,0,1,0,174000
910,11600,1,0,1,0,0,0,1,0,0,1960,1105,2,0,0,0,0,1,0,1,2274,5,2,0,0,1,0,0,0,480,0,0,0,1,0,154300
911,9286,1,0,1,0,0,0,0,1,0,1977,1268,2,0,0,0,0,1,0,1,1268,3,1,0,0,0,1,0,0,252,0,0,0,1,0,143500
912,6120,1,0,1,0,0,0,0,1,0,1925,768,1,0,0,0,0,1,0,0,1015,3,1,0,0,1,0,0,0,450,0,0,0,1,1,88000
913,6270,1,0,1,0,0,0,0,1,0,1949,1001,2,0,0,0,0,1,0,0,2002,4,2,0,0,1,0,0,0,871,0,0,0,1,0,145000
914,3000,1,0,1,0,0,0,1,0,0,2009,612,3,0,0,0,0,1,0,1,1224,2,1,0,0,0,1,0,0,528,0,0,0,1,0,173733
915,2001,1,0,1,0,0,0,1,0,0,1970,546,2,0,0,0,0,1,0,1,1092,3,1,0,0,1,0,0,0,286,0,0,0,1,0,75000
916,9000,1,0,1,0,0,1,0,0,0,1949,480,0,0,0,0,0,1,0,0,480,1,1,0,0,1,0,0,0,308,0,0,0,1,0,35311
917,17140,1,0,1,0,0,0,0,1,0,1956,1134,1,0,0,0,0,1,0,1,1229,3,1,0,0,1,0,0,0,284,0,0,0,1,0,135000
918,13125,1,0,1,0,0,0,1,0,0,1991,1104,3,0,0,0,0,1,0,1,2127,4,1,0,0,0,1,0,1,833,0,0,0,1,1,238000
919,11029,1,0,1,0,0,0,0,0,1,1958,1184,1,0,0,0,0,1,0,1,1414,3,1,0,0,1,0,0,1,601,0,0,0,1,0,176500
920,8462,1,0,1,0,0,0,1,0,0,1994,928,3,0,0,0,0,1,0,1,1721,3,1,0,0,0,1,0,0,471,0,0,0,1,0,201000
921,8777,1,0,1,0,0,0,0,1,0,1900,1272,4,0,0,0,0,1,0,1,2200,4,2,0,0,1,0,0,0,0,1,0,0,0,1,145900
922,10237,1,0,1,0,0,0,1,0,0,2005,1316,2,0,0,0,0,1,0,1,1316,3,1,0,0,0,1,0,1,397,0,0,0,1,0,169990
923,8012,1,0,1,0,0,0,1,0,0,1993,1604,2,0,0,0,0,1,0,1,1617,2,1,0,0,0,1,0,1,533,0,0,0,1,0,193000
924,10240,1,0,1,0,0,0,0,1,0,1980,1686,2,0,0,0,0,1,0,1,1686,3,1,0,0,1,0,0,1,612,0,0,0,1,0,207500
925,15611,1,0,1,0,0,0,0,1,0,1977,1126,2,0,0,0,0,1,0,1,1126,3,1,0,0,0,0,1,0,540,0,0,0,1,0,175000
926,11999,1,0,1,0,0,0,1,0,0,2003,1181,3,0,0,0,0,1,0,1,2374,4,1,0,0,0,0,1,1,656,0,0,0,1,0,285000
927,9900,1,0,1,0,0,0,1,0,0,1968,832,3,0,0,0,0,1,0,1,1978,4,1,0,0,1,0,0,1,486,0,0,0,1,1,176000
928,11838,1,0,1,0,0,0,1,0,0,2001,1753,2,0,0,0,0,1,0,1,1788,3,1,0,0,0,0,1,1,522,0,0,0,1,0,236500
929,13006,1,0,1,0,0,0,1,0,0,1997,964,3,0,0,0,0,1,0,1,2236,4,1,0,0,0,1,0,1,642,0,0,0,1,0,222000
930,8925,1,0,1,0,0,0,1,0,0,2007,1466,2,0,0,0,0,1,0,1,1466,3,1,0,0,0,1,0,0,610,0,0,0,1,0,201000
931,9100,1,0,1,0,0,0,0,1,0,1965,925,1,0,0,0,0,1,0,1,925,2,1,0,0,1,0,0,0,429,0,0,0,1,1,117500
932,11670,1,0,1,0,0,0,1,0,0,2006,1905,2,0,0,0,0,1,0,1,1905,3,1,0,0,0,0,1,1,788,0,0,0,1,0,320000
933,8487,1,0,1,0,0,0,1,0,0,2004,1500,2,0,0,0,0,1,0,1,1500,3,1,0,0,0,1,0,0,570,0,0,0,1,0,190000
934,27650,1,0,1,0,0,0,0,1,0,1960,585,2,0,0,0,0,1,0,1,2069,4,1,0,0,0,1,0,1,505,0,0,0,1,0,242000
935,5825,1,0,1,0,0,0,1,0,0,1926,600,1,0,0,0,0,1,0,1,747,1,1,0,0,1,0,0,0,528,0,0,0,1,0,79900
936,10083,1,0,1,0,0,0,1,0,0,2003,1176,2,0,0,0,0,1,0,1,1200,2,1,0,0,0,1,0,0,555,0,0,0,1,0,184900
937,9675,1,0,1,0,0,0,1,0,0,2005,1113,3,0,0,0,0,1,0,1,1971,3,1,0,0,0,1,0,1,689,0,0,0,1,0,253000
938,8760,1,0,1,0,0,0,1,0,0,2006,1391,3,0,0,0,0,1,0,1,1962,3,1,0,0,0,1,0,0,868,0,0,0,1,0,239799
939,24090,1,0,1,0,0,0,0,1,0,1940,1032,2,0,0,0,0,1,0,1,2403,4,1,0,0,1,0,0,1,349,0,0,0,1,0,244400
940,12640,1,0,1,0,0,0,1,0,0,1976,1728,2,0,0,0,0,1,0,1,1728,4,2,0,0,1,0,0,0,574,0,0,0,1,0,150900
941,8755,1,0,1,0,0,0,1,0,0,1999,992,3,0,0,0,0,1,0,1,2060,3,1,0,0,0,1,0,1,390,0,0,0,1,1,214000
942,7711,1,0,1,0,0,1,0,0,0,1977,1440,2,0,0,0,0,1,0,1,1440,4,2,0,0,1,0,0,0,0,1,0,0,0,0,150000
943,25000,1,0,1,0,0,0,1,0,0,1967,1632,2,0,0,0,0,1,0,1,1632,4,2,0,0,1,0,0,0,576,0,0,1,0,0,143000
944,14375,1,0,0,1,0,0,0,1,0,1958,819,1,0,0,0,0,1,0,1,1344,3,1,0,0,0,1,0,1,525,0,0,0,1,0,137500
945,8820,1,0,1,0,0,0,0,1,0,1890,1088,1,0,0,0,0,1,0,1,1869,2,1,0,0,1,0,0,0,456,0,0,0,1,1,124900
946,8163,1,0,1,0,0,0,0,1,0,1959,1144,1,0,0,0,0,1,0,1,1144,3,1,0,0,1,0,0,1,796,0,0,0,1,0,143000
947,14536,1,0,1,0,0,0,1,0,0,2002,1616,2,0,0,0,0,1,0,1,1629,3,1,0,0,0,1,0,1,808,0,0,0,1,0,270000
948,14006,1,0,1,0,0,0,1,0,0,2002,936,3,0,0,0,0,1,0,1,1776,3,1,0,0,0,1,0,1,474,0,0,0,1,0,192500
949,9360,1,0,1,0,0,0,0,1,0,1972,1161,2,0,0,0,0,1,0,1,1381,3,1,0,0,0,1,0,1,676,0,0,0,1,0,197500
950,7200,1,0,1,0,0,0,0,0,1,1950,864,1,0,0,0,0,1,0,1,864,3,1,0,0,0,1,0,0,720,0,0,0,1,0,129000
951,7800,1,0,1,0,0,0,1,0,0,1965,828,1,0,0,0,0,1,0,1,965,3,1,0,0,1,0,0,0,300,0,0,0,1,1,119900
952,7200,1,0,1,0,0,0,0,0,1,1972,768,1,0,0,0,0,1,0,1,768,2,1,0,0,1,0,0,0,396,0,0,0,1,1,133900
953,11075,1,0,1,0,0,0,1,0,0,1969,784,3,0,0,0,0,1,0,1,1968,4,1,0,0,1,0,0,1,530,0,0,0,1,1,172000
954,9400,1,0,1,0,0,0,1,0,0,1975,945,2,0,0,0,0,1,0,1,980,4,0,0,0,1,0,0,0,0,0,0,0,1,0,127500
955,7136,1,0,1,0,0,0,0,1,0,1946,979,2,0,0,0,0,1,0,0,1958,4,2,0,0,1,0,0,0,492,0,0,0,1,0,145000
956,1300,1,0,1,0,0,0,0,1,0,1980,561,2,0,0,0,0,1,0,1,1229,2,1,0,0,1,0,0,1,462,0,0,0,1,1,124000
957,7420,1,0,1,0,0,0,1,0,0,1962,1057,1,0,0,0,0,1,0,1,1057,3,1,0,0,1,0,0,0,576,0,0,0,1,0,132000
958,8450,1,0,1,0,0,0,1,0,0,2003,1337,2,0,0,0,0,1,0,1,1337,3,1,0,0,0,1,0,0,531,0,0,0,1,0,185000
959,2572,1,0,1,0,0,0,1,0,0,1999,696,3,0,0,0,0,1,0,1,1416,3,1,0,0,0,1,0,0,484,0,0,0,1,0,155000
960,7207,1,0,1,0,0,0,0,1,0,1958,858,1,0,0,0,0,1,0,1,858,2,1,0,0,1,0,0,0,0,0,0,0,1,0,116500
961,12227,1,0,1,0,0,0,0,1,0,1977,1330,3,0,0,0,0,1,0,1,2872,4,1,0,0,1,0,0,1,619,0,0,0,1,0,272000
962,2308,1,0,1,0,0,0,0,1,0,1976,804,3,0,0,0,0,1,0,1,1548,3,1,0,0,0,1,0,1,440,0,0,0,1,0,155000
963,11923,1,0,1,0,0,0,1,0,0,2007,1800,2,0,0,0,0,1,0,1,1800,2,1,0,0,0,0,1,0,702,0,0,0,1,0,239000
964,11316,1,0,1,0,0,0,1,0,0,2002,817,3,0,0,0,0,1,0,1,1894,4,1,0,0,0,1,0,1,510,0,0,0,1,0,214900
965,10237,1,0,1,0,0,0,1,0,0,2005,783,3,0,0,0,0,1,0,1,1484,3,1,0,0,0,1,0,1,393,0,0,0,1,0,178900
966,9600,1,0,1,0,0,0,0,1,0,1940,728,2,0,0,0,0,1,0,1,1308,2,1,0,0,1,0,0,1,256,0,0,0,1,0,160000
967,7390,1,0,1,0,0,0,0,1,0,1955,1098,1,0,0,0,0,1,0,1,1098,3,1,0,0,1,0,0,0,260,0,0,0,1,0,135000
968,5925,1,0,1,0,0,0,0,1,0,1910,600,1,0,0,1,0,0,0,0,968,2,1,0,0,1,0,0,0,0,0,0,0,1,1,37900
969,10382,1,0,1,0,0,0,1,0,0,1958,588,1,0,0,0,0,1,0,1,1095,2,1,0,0,1,0,0,0,264,0,0,0,1,0,140000
970,10800,1,0,1,0,0,0,1,0,0,1949,720,2,0,0,0,0,1,0,0,1192,4,1,0,0,1,0,0,0,0,0,0,0,1,0,135000
971,2268,1,0,1,0,0,0,1,0,0,2003,764,2,0,0,0,0,1,0,1,1626,2,1,0,0,0,1,0,0,474,0,0,0,1,0,173000
972,7892,1,0,1,0,0,0,1,0,0,1979,918,2,0,0,0,0,1,0,1,918,2,1,0,0,1,0,0,1,264,0,0,0,1,0,99500
973,11639,1,0,1,0,0,0,1,0,0,2007,1428,2,0,0,0,0,1,0,1,1428,3,1,0,0,0,1,0,0,480,0,0,0,1,0,182000
974,11414,1,0,1,0,0,0,0,0,1,1910,728,1,0,0,0,0,1,0,0,2019,3,1,0,0,0,1,0,0,532,0,0,0,1,1,167500
975,2651,1,0,1,0,0,0,1,0,0,2000,673,3,0,0,0,0,1,0,1,1382,3,1,0,0,0,1,0,0,490,0,0,0,1,0,165000
976,5900,1,0,1,0,0,0,0,1,0,1923,440,1,0,0,0,0,1,0,1,869,2,1,0,1,0,0,0,0,0,0,0,0,1,0,85500
977,4274,1,0,1,0,0,0,1,0,0,2006,1241,2,0,0,0,0,1,0,1,1241,1,1,0,0,0,1,0,0,569,0,0,0,1,0,199900
978,9450,1,0,1,0,0,0,1,0,0,1954,894,1,0,0,0,0,1,0,1,894,3,1,0,0,1,0,0,0,400,0,0,0,1,0,110000
979,8816,1,0,1,0,0,0,0,1,0,1963,1121,1,0,0,0,0,1,0,1,1121,3,1,0,0,1,0,0,0,480,0,0,0,1,1,139000
980,12122,1,0,1,0,0,0,0,0,1,1961,944,1,0,0,0,0,1,0,1,999,3,1,0,0,0,0,1,0,588,0,0,0,1,0,178400
981,12203,1,0,1,0,0,0,1,0,0,1998,1225,3,0,0,0,0,1,0,1,2612,4,1,0,0,0,1,0,1,676,0,0,0,1,0,336000
982,3182,1,0,1,0,0,0,1,0,0,2007,1266,2,0,0,0,0,1,0,1,1266,2,1,0,0,0,1,0,1,388,0,0,0,1,0,159895
983,11250,1,0,1,0,0,0,1,0,0,2002,1128,3,0,0,0,0,1,0,1,2290,4,1,0,0,0,1,0,1,779,0,0,0,1,0,255900
984,10125,1,0,1,0,0,0,1,0,0,1977,0,2,0,0,0,0,1,0,1,1734,4,2,0,0,0,1,0,0,539,0,0,0,1,0,126000
985,10880,1,0,1,0,0,0,1,0,0,1950,1164,1,0,0,0,1,0,0,0,1164,3,1,0,0,1,0,0,0,240,0,0,0,1,0,125000
986,5310,1,0,1,0,0,0,0,0,1,1910,485,1,0,0,0,0,1,0,1,1635,2,1,0,0,0,1,0,0,255,0,0,0,1,0,117000
987,10159,1,0,1,0,0,0,1,0,0,2009,1930,3,0,0,0,0,1,0,1,1940,3,1,0,0,0,0,1,1,606,0,0,0,1,0,395192
988,12046,1,0,1,0,0,0,0,1,0,1976,848,3,0,0,0,0,1,0,1,2030,4,1,0,0,0,1,0,1,551,0,0,0,1,0,195000
989,8125,1,0,1,0,0,0,1,0,0,2006,770,3,0,0,0,0,1,0,1,1576,3,1,0,0,0,1,0,0,614,0,0,0,1,0,197000
990,9452,1,0,1,0,0,0,1,0,0,1997,1396,3,0,0,0,0,1,0,1,2392,3,1,0,0,0,1,0,1,870,0,0,0,1,0,348000
991,17671,1,0,1,0,0,0,0,0,1,1882,916,2,0,0,0,0,1,0,1,1742,4,1,0,0,0,1,0,1,424,0,0,1,0,0,168000
992,9760,1,0,1,0,0,0,0,0,1,1964,822,3,0,0,0,0,1,0,1,1851,3,1,0,0,0,1,0,1,440,0,0,0,1,1,187000
993,8846,1,0,1,0,0,0,1,0,0,2005,750,3,0,0,0,0,1,0,1,1500,3,1,0,0,0,1,0,0,564,0,0,0,1,0,173900
994,12456,1,0,1,0,0,0,1,0,0,2006,1700,2,0,0,0,0,1,0,1,1718,3,1,0,0,0,0,1,1,786,0,0,0,1,0,337500
995,4712,1,0,1,0,0,0,0,1,0,1946,747,2,0,0,0,0,1,0,1,1230,3,1,0,0,1,0,0,0,305,0,0,0,1,1,121600
996,10659,1,0,1,0,0,0,0,1,0,1961,1050,1,0,0,0,0,1,0,1,1050,3,1,0,0,1,0,0,0,368,0,0,0,1,0,136500
997,11717,1,0,1,0,0,0,0,1,0,1970,1442,2,0,0,0,0,1,0,1,1442,2,1,0,0,1,0,0,1,615,0,0,0,1,0,185000
998,9786,1,0,1,0,0,0,1,0,0,1922,1007,1,0,0,0,0,1,0,0,1077,3,1,0,0,1,0,0,1,210,0,0,1,0,0,91000
999,6762,1,0,1,0,0,0,1,0,0,2006,1187,2,0,0,0,0,1,0,1,1208,2,1,0,0,0,1,0,0,632,0,0,0,1,0,206000
1000,10206,1,0,1,0,0,1,0,0,0,1952,0,1,0,0,0,1,0,0,0,944,2,1,0,1,0,0,0,0,528,0,0,0,1,0,82000
1001,5400,1,0,1,0,0,0,0,1,0,1920,691,1,0,0,0,0,1,0,1,691,2,1,0,0,0,0,1,0,216,1,0,0,0,0,86000
1002,11957,1,0,1,0,0,0,1,0,0,2006,1574,2,0,0,0,0,1,0,1,1574,3,1,0,0,0,1,0,1,824,0,0,0,1,0,232000
1003,11500,1,0,1,0,0,0,0,1,0,1976,1680,2,0,0,0,0,1,0,1,1680,4,2,0,0,1,0,0,0,528,0,0,0,1,0,136905
1004,3182,1,0,1,0,0,0,1,0,0,2005,1346,2,0,0,0,0,1,0,1,1504,1,1,0,0,0,1,0,1,457,0,0,0,1,0,181000
1005,8385,1,0,1,0,0,0,0,0,1,1977,985,2,0,0,0,0,1,0,1,985,3,1,0,0,1,0,0,0,328,0,0,0,1,0,149900
1006,12155,1,0,1,0,0,1,0,0,0,1970,1657,2,0,0,0,0,1,0,1,1657,3,1,0,0,1,0,0,1,484,0,0,0,1,0,163500
1007,2217,1,0,1,0,0,0,1,0,0,1970,546,2,0,0,0,0,1,0,1,1092,3,1,0,0,1,0,0,0,286,0,0,0,1,0,88000
1008,12118,1,0,1,0,0,0,1,0,0,2004,1710,2,0,0,0,0,1,0,1,1710,3,1,0,0,0,1,0,1,550,0,0,0,1,0,240000
1009,6000,1,0,1,0,0,0,1,0,0,1926,1008,2,0,0,0,0,1,0,1,1522,4,1,0,0,1,0,0,0,0,0,0,1,0,0,102000
1010,21286,1,0,1,0,0,0,1,0,0,1948,720,2,0,0,0,0,1,0,1,1271,4,1,0,0,1,0,0,1,312,0,0,0,1,0,135000
1011,9825,1,0,1,0,0,0,1,0,0,1965,0,2,0,0,0,0,1,0,0,1664,4,2,0,0,1,0,0,0,0,0,0,0,1,0,100000
1012,10592,1,0,1,0,0,0,0,1,0,1923,602,2,0,0,0,0,1,0,1,1502,3,1,0,0,0,1,0,1,180,0,0,0,1,0,165000
1013,7200,1,0,1,0,0,0,1,0,0,1910,1022,1,0,0,0,1,0,0,0,1022,2,1,0,0,1,0,0,0,280,0,0,0,1,0,85000
1014,11664,1,0,1,0,0,0,1,0,0,1948,1082,1,0,0,0,0,1,0,1,1082,2,1,0,0,1,0,0,1,240,0,0,0,1,0,119200
1015,8400,1,0,1,0,0,0,0,1,0,2001,810,3,0,0,0,0,1,0,1,1665,3,1,0,0,0,1,0,0,528,0,0,0,1,0,227000
1016,11883,1,0,1,0,0,0,1,0,0,1996,1504,2,0,0,0,0,1,0,1,1504,3,1,0,0,0,1,0,1,478,0,0,0,1,0,203000
1017,5814,1,0,1,0,0,0,1,0,0,1984,1220,1,0,0,0,0,1,0,1,1360,1,1,0,0,0,1,0,1,565,0,0,0,1,0,187500
1018,10784,1,0,1,0,0,0,1,0,0,1991,384,3,0,0,0,0,1,0,1,1472,3,1,0,0,0,1,0,1,402,0,0,0,1,0,160000
1019,3013,1,0,1,0,0,0,1,0,0,2005,1362,2,0,0,0,0,1,0,1,1506,2,1,0,0,0,1,0,1,440,0,0,0,1,0,213490
1020,7024,1,0,1,0,0,0,1,0,0,2005,1132,2,0,0,0,0,1,0,1,1132,2,1,0,0,0,1,0,0,451,0,0,0,1,0,176000
1021,7406,1,0,1,0,0,0,1,0,0,2006,1199,2,0,0,0,0,1,0,1,1220,2,1,0,0,0,1,0,0,632,0,0,0,1,0,194000
1022,9439,1,0,1,0,0,0,1,0,0,1930,912,1,0,0,0,0,1,0,1,1248,2,1,0,0,1,0,0,0,160,0,0,0,1,0,87000
1023,3182,1,0,1,0,0,0,1,0,0,2005,1346,2,0,0,0,0,1,0,1,1504,2,1,0,0,0,1,0,1,437,0,0,0,1,0,191000
1024,15498,1,0,1,0,0,0,0,1,0,1976,1565,2,0,0,0,0,1,0,1,2898,2,1,0,0,0,1,0,1,665,0,0,0,1,0,287000
1025,7700,1,0,1,0,0,0,1,0,0,1972,882,1,0,0,0,0,1,0,1,882,3,1,0,0,1,0,0,0,461,0,0,0,1,1,112500
1026,9300,1,0,1,0,0,0,1,0,0,1960,1268,1,0,0,0,0,1,0,1,1264,3,1,0,0,1,0,0,1,461,0,0,0,1,0,167500
1027,9520,1,0,1,0,0,0,1,0,0,2007,1638,2,0,0,0,0,1,0,1,1646,3,1,0,0,0,1,0,1,800,0,0,0,1,0,293077
1028,9492,1,0,1,0,0,0,1,0,0,1941,768,1,0,0,0,0,1,0,1,1376,3,1,0,0,1,0,0,1,240,0,0,0,1,0,105000
1029,1680,1,0,1,0,0,0,0,1,0,1972,672,2,0,0,0,0,1,0,1,1218,3,1,0,0,1,0,0,0,264,0,0,0,1,0,118000
1030,7082,1,0,1,0,0,0,0,0,1,1916,686,2,0,0,0,0,1,0,1,1928,5,2,0,0,1,0,0,0,0,1,0,0,0,0,160000
1031,15863,1,0,1,0,0,1,0,0,0,1920,824,3,0,0,0,0,1,0,1,3082,5,1,0,0,1,0,0,1,672,0,0,0,1,0,197000
1032,14541,1,0,1,0,0,0,0,1,0,1993,1338,3,0,0,0,0,1,0,1,2520,5,1,0,0,0,1,0,1,796,0,0,0,1,0,310000
1033,8125,1,0,1,0,0,0,1,0,0,2002,1654,2,0,0,0,0,1,0,1,1654,3,1,0,0,0,1,0,0,900,0,0,0,1,0,230000
1034,6305,1,0,1,0,0,0,0,1,0,1938,920,1,0,0,0,0,1,0,1,954,2,1,0,1,0,0,0,1,240,0,0,0,1,1,119750
1035,11500,1,0,1,0,0,1,0,0,0,1957,0,1,0,0,0,0,1,0,0,845,3,1,0,0,1,0,0,0,290,1,0,0,0,0,84000
1036,12898,1,0,1,0,0,0,1,0,0,2007,1620,2,0,0,0,0,1,0,1,1620,2,1,0,0,0,0,1,1,912,0,0,0,1,0,315500
1037,9240,1,0,1,0,0,0,1,0,0,2001,1055,3,0,0,0,0,1,0,1,2263,3,1,0,0,0,1,0,1,905,0,0,0,1,0,287000
1038,1533,1,0,1,0,0,0,0,1,0,1970,546,2,0,0,0,0,1,0,1,1344,3,1,0,0,1,0,0,1,0,0,0,0,1,0,97000
1039,1477,1,0,1,0,0,0,1,0,0,1970,630,1,0,0,0,0,1,0,1,630,1,1,0,0,1,0,0,0,286,0,0,0,1,0,80000
1040,13125,1,0,1,0,0,0,1,0,0,1957,1134,2,0,0,0,0,1,0,1,1803,3,1,0,0,1,0,0,1,484,0,0,0,1,1,155000
1041,9130,1,0,1,0,0,0,0,0,1,1966,800,2,0,0,0,0,1,0,1,1632,4,1,0,0,0,1,0,0,484,0,0,0,1,0,173000
1042,5381,1,0,1,0,0,0,1,0,0,2005,1306,2,0,0,0,0,1,0,1,1306,1,1,0,0,0,1,0,1,624,0,0,0,1,0,196000
1043,11839,1,0,1,0,0,0,1,0,0,1990,1475,3,0,0,0,0,1,0,1,2329,4,1,0,0,0,1,0,1,514,0,0,0,1,0,262280
1044,9600,1,0,1,0,0,0,1,0,0,1981,2524,3,0,0,0,0,1,0,1,2524,4,1,0,0,0,1,0,1,542,0,0,0,1,1,278000
